geneIDs,disper,pval,padj,TEB,TEA,"log2FC_TE(A vs
B)
",fold change
TSPYL5,1.10351467804987,0.773889471404954,0.972545799301245,0.053107258328996,0.035243919722636,-0.59153466660267,0.663636588134574
TMA7,0.096741279954561,0.774785950366699,0.972608488492564,0.33760505578687,0.374442983251343,0.149409545806881,1.1091154496446
SSNA1,0.067505029917759,0.774658197045805,0.972608488492564,0.157179066151904,0.171459735719837,0.125460739337483,1.09085605302001
DMD,0.560310017707951,0.7743307066712,0.972608488492564,0.256650646800435,0.328978832585197,0.358188863553754,1.28181571597987
TMEM170A,0.128871448977223,0.774846158277876,0.972608488492564,0.064163324065518,0.056891167265176,-0.173544202597423,0.886661782158983
FAM122C,0.058850936591038,0.774583854990151,0.972608488492564,0.28163021410434,0.310378059973542,0.140224461022231,1.10207656859768
ZNF821,0.165269199423076,0.774390983100968,0.972608488492564,0.167370849274595,0.1457342912433,-0.199707894634681,0.870726843264105
GZMM,0.431629096172394,0.774990471635929,0.972608488492564,0.35136416867331,0.478754700142739,0.446319574614754,1.36255982489744
DMRTA1,1.072036929599,0.774965858368374,0.972608488492564,0.169412519461021,0.117476385131505,-0.528169714459008,0.693433906214556
ZNF879,0.524140183774617,0.774290888796056,0.972608488492564,0.161241189931112,0.209663566055059,0.378855846060053,1.3003102131945
SERF2,0.071048513727895,0.774840792476675,0.972608488492564,0.435803411139355,0.476027702057182,0.127368043654593,1.09229916492087
HCN3,0.193066340338426,0.774562699123344,0.972608488492564,0.092591927882186,0.108433461699671,0.227851698908132,1.17108979346063
MCUR1,0.046783639590863,0.774927251801769,0.972608488492564,0.091926477792489,0.099006842116823,0.107047765601827,1.07702203428611
FAM210A,0.089077220258848,0.774262963172346,0.972608488492564,0.124029928906676,0.137385541321379,0.147541889989903,1.10768056171952
JPH4,0.561277311923692,0.775126043385088,0.972683381183129,0.055663051765326,0.043393140022166,-0.359253021102867,0.779568109292857
BEGAIN,0.558874092393651,0.775339635561205,0.972856155213668,0.243069703539987,0.187281641198226,-0.376160603231913,0.770485331864558
ZNF34,0.155754079757032,0.77569253166997,0.973080935077717,0.076239461242828,0.088483948213935,0.214877836771717,1.16060563350661
WDR11,0.167185804996549,0.775860913747474,0.973080935077717,0.184620021079791,0.21128000716426,0.194597241306541,1.14440463135332
LSM4,0.125540745692289,0.775883837341787,0.973080935077717,0.094816336183695,0.084219797422281,-0.170976241353444,0.888241423493899
ATAT1,0.044159126122222,0.775898414135392,0.973080935077717,0.180997746388142,0.165175802980448,-0.131969376148789,0.912584859627123
KCNG1,2.01180720820871,0.775682594437605,0.973080935077717,0.077191242396946,0.124463887413621,0.689218128776692,1.61240943336008
BRSK1,0.587721952300557,0.776058547310132,0.973186530560337,0.157959866089216,0.120677679475952,-0.388399189737659,0.763976840850153
TTLL11,0.155401178397907,0.77677972601306,0.97326156736863,0.074791040786679,0.087047520971917,0.218937751791206,1.16387631534901
KCNMA1,0.842009733287469,0.776659510220656,0.97326156736863,0.158893276144206,0.222241894067003,0.484072724187437,1.39868658674584
EIF1AY,2.20113311749688,0.776969903674328,0.97326156736863,0.053742216778618,0.087458433375539,0.702541674567505,1.62736929397255
RGS10,0.144397704931966,0.776368804989889,0.97326156736863,0.101891417437702,0.115536350584048,0.181314295582352,1.13391641307462
FAM219B,0.142479125172397,0.77684205113648,0.97326156736863,0.023517657591005,0.026828203594882,0.19000608376704,1.14076852641752
CYBB,1.28517923661726,0.777257501718003,0.97326156736863,0.382375967713424,0.263838834896168,-0.535334919939779,0.689998475777394
SLC16A13,0.049740601437343,0.77720010321883,0.97326156736863,0.265661839195129,0.288455880405251,0.118759666384319,1.08580096139958
TET3,0.110348644027541,0.777177993395811,0.97326156736863,0.100916090891653,0.090520830515062,-0.15683450166122,0.896991051825893
POLE4,0.082688411807417,0.777000985915075,0.97326156736863,0.067197697607198,0.060549483050847,-0.150297160057622,0.90106484607237
FAM83H,0.39462788221973,0.777041130490169,0.97326156736863,0.068972816542962,0.055407851549053,-0.315937453900646,0.803328823240684
ZFYVE9,0.163993544948284,0.777093694520775,0.97326156736863,0.120431727872903,0.138961558297337,0.206470315662651,1.1538617003319
FADS3,0.155469054713284,0.776533695521401,0.97326156736863,0.153768605483407,0.134959267980424,-0.188236928678661,0.877677647892743
HSD3B7,0.485168725294179,0.776774164944131,0.97326156736863,0.244368812021312,0.190373461053898,-0.36022779627306,0.779041562133939
RIMBP3,0.458334635571667,0.777168745167411,0.97326156736863,0.282400956747593,0.37711513227094,0.41726006546183,1.33538900368529
ZCCHC8,0.081701904866772,0.777134066333166,0.97326156736863,0.226601872301508,0.206097899148149,-0.136829982608168,0.90951542921906
ADCY6,0.550707221419543,0.777358176114507,0.973292534689676,0.161497631268971,0.125889344576165,-0.359356827861273,0.77951201876453
ZNF777,0.053841239607634,0.777464504547194,0.973306490838974,0.19137097037481,0.207684908529995,0.118024386467438,1.08524771611511
CLEC4E,1.58657783732584,0.777597156655763,0.973306490838974,0.443119781812241,0.292706042664233,-0.598244203994346,0.66055738127317
SMARCAL1,0.192240797761619,0.777556740680458,0.973306490838974,0.272534321943934,0.2361089650721,-0.206985107072552,0.866345799633534
FAM117A,0.232514260398821,0.777816466184446,0.973456963753888,0.138418349686118,0.118229090720616,-0.22745014937016,0.85414318974844
WDR33,0.043020444093818,0.777989671956756,0.973456963753888,0.241784990693178,0.225893132937435,-0.098084275032854,0.934272769743968
ARL6,0.127847869710749,0.778039485821459,0.973456963753888,0.12658027495689,0.143918439503907,0.185198842090454,1.13697366791882
FTSJ1,0.07738818195666,0.778097154860708,0.973456963753888,0.194409188507039,0.177277898591674,-0.133083722479853,0.911880245749058
FAM105A,0.98088076488413,0.77796115602142,0.973456963753888,0.088020971849528,0.062694463970552,-0.489509244592203,0.712267345533608
ZNF618,1.29002798321443,0.778354003304461,0.973683250985844,0.213034710200744,0.143609077039178,-0.568941571121746,0.674111166691355
SMAD7,0.183888190399306,0.778546697834819,0.973768634656227,0.085453109179715,0.074211506642365,-0.203490087842695,0.868447120938487
ENPP2,1.50820416617628,0.778574219672469,0.973768634656227,0.223793598325155,0.149825592459132,-0.578884689427649,0.669481136102234
IL4R,0.216469236752228,0.781352218408244,0.973861237158812,0.160478663241524,0.138232798415649,-0.215281529966844,0.861378052530298
ATG3,0.107169843727056,0.78094629263401,0.973861237158812,0.166701983718294,0.149856010862902,-0.153694319350179,0.898945576533394
METTL25,0.065636819613319,0.781400114275358,0.973861237158812,0.270709599471617,0.296061214041907,0.129149453387213,1.09364874618326
CD200,0.428282511893033,0.779671816875332,0.973861237158812,0.146357310743019,0.118434021143913,-0.305411245604797,0.809211514905906
CELSR2,0.975457478821125,0.781169702102174,0.973861237158812,0.07602810002652,0.104940135044791,0.464961908569233,1.38028090940306
CDYL2,0.047605182799487,0.780952278498138,0.973861237158812,0.254729481635817,0.236311024852849,-0.108279004160882,0.927694051490669
NR1D1,0.274801871479883,0.781258767699691,0.973861237158812,0.192598217191375,0.162555282092662,-0.244663912850683,0.844012392550546
APBB3,0.10261274285753,0.779924848817908,0.973861237158812,0.118748924267939,0.132975720596814,0.163248410654494,1.11980568595951
MICB,0.050236652401728,0.778915728084821,0.973861237158812,0.118838041707034,0.109483205865119,-0.118287151646439,0.921280797734975
PPP2R2D,0.095450373120148,0.780377378285466,0.973861237158812,0.100775941905926,0.111826530750471,0.150111239524004,1.10965502912254
HMHA1,0.095183406061971,0.78090198858131,0.973861237158812,0.231784203890847,0.209895564345519,-0.143110570981386,0.905564576110475
SKA3,0.7581831844383,0.781247480701136,0.973861237158812,0.145018169347738,0.192137287344958,0.405903857418141,1.32491872024831
PHKA1,1.71465383178443,0.780653315199103,0.973861237158812,0.199005629358777,0.13012495775976,-0.612911546280786,0.653875763108009
LAMB2,0.704462094283354,0.778932349949863,0.973861237158812,0.586687850370798,0.440418867835381,-0.413716839531803,0.750686873022899
GTPBP8,0.226554908787367,0.781306116268521,0.973861237158812,0.174771635069741,0.148474513082628,-0.235255757247284,0.849534382529411
FRAT1,0.114045503230349,0.779602829587112,0.973861237158812,0.075790498220099,0.087630357002223,0.209413745895564,1.15621824714413
CD36,1.34402535287748,0.780611513240288,0.973861237158812,0.16873048135164,0.111047109840557,-0.603548776477581,0.658133070865428
ZC3H12C,0.66549682370702,0.780469821078105,0.973861237158812,0.083994410624766,0.109931863451359,0.38824437551013,1.30879974790781
SRD5A1,0.235798210426433,0.781375020597583,0.973861237158812,0.039664664277248,0.046503007761625,0.229469693081537,1.1724039169115
UFM1,0.133298337370987,0.780640562335584,0.973861237158812,0.081256569728485,0.072170415686882,-0.171076897615075,0.888179453403404
LACTB2,0.103945870593757,0.780818482249701,0.973861237158812,0.62762146875477,0.564710610926012,-0.15238296289772,0.899763056299562
CDK13,0.053145914783223,0.780499082667499,0.973861237158812,0.252255670937285,0.272080351018969,0.10914606962846,1.0785896309408
DAPK2,0.39587715549874,0.780953957332927,0.973861237158812,0.10329726056597,0.127529706224581,0.304031346877205,1.23458943176073
CDKN1C,0.785137731685873,0.779464060985452,0.973861237158812,0.408178643988012,0.298851201843357,-0.449773357531096,0.73215785844037
TRIM22,0.166978473807816,0.778964432621003,0.973861237158812,0.133863561919209,0.117195921031398,-0.19184094992285,0.875487842629868
SOWAHD,0.425225451444285,0.77962101981305,0.973861237158812,0.259785207538394,0.208888524843646,-0.314586043387461,0.804081675099897
RSAD1,0.090669126744237,0.780126512619612,0.973861237158812,0.07715245693929,0.069886253025997,-0.142703402303117,0.90582018769654
COL5A3,0.816360273031146,0.780417860589479,0.973861237158812,0.065867172068085,0.089885106318307,0.448522474487692,1.36464195282887
LYRM7,0.151166491732927,0.780609800611466,0.973861237158812,0.038397050831923,0.043659460802497,0.185298807144485,1.13705245211694
ABHD4,0.256538934742249,0.77990072642509,0.973861237158812,0.162578777810824,0.13789882595956,-0.2375287736721,0.848196965289148
CASR,0.685525702323871,0.78106534471738,0.973861237158812,0.100293548293568,0.136037129025773,0.439771661432004,1.35638963163991
DESI2,0.054349152063771,0.780644982611634,0.973861237158812,0.034053296529415,0.036891467970904,0.115492732240277,1.08334498362112
FKBP5,0.158169610525065,0.77903551307893,0.973861237158812,0.119630175415956,0.105113374071212,-0.186635097751382,0.878652678604968
FGFR3,0.469882975983724,0.780624222903814,0.973861237158812,0.289168938858467,0.387083901230441,0.420733714152751,1.33860816019351
TRPM2,2.61308794116995,0.781300535603619,0.973861237158812,0.207125170684296,0.122837422716217,-0.75375273813393,0.593058884684991
CDC25A,0.773957687817822,0.781459812963579,0.973861237158812,0.133260348574067,0.100268821477569,-0.410374501802738,0.75242802942121
VCAM1,1.14935710082003,0.779561321651941,0.973861237158812,0.531106572675517,0.372583004060339,-0.511439518466804,0.701522111058435
ID1,0.7951381893857,0.781879689983874,0.974213070691413,1.15933184382812,0.848280317598051,-0.45068058536306,0.731697591258278
HAUS4,0.129256676143864,0.781894167067094,0.974213070691413,0.088689821633669,0.078782023217164,-0.170902077526439,0.888287086003745
SLCO4A1,0.136181061850242,0.782025802855699,0.974282365062568,0.501394596662523,0.444705321548726,-0.173096780137751,0.886936804881538
GLCE,0.054888928586921,0.782585999143072,0.974325180033215,0.120088647571922,0.130490971602501,0.119850219051953,1.08662204330638
CEP170B,0.429697288428636,0.782458373105828,0.974325180033215,0.114978642474301,0.091779549401069,-0.325121273549508,0.798231283880242
DTWD1,0.058032497350788,0.782456813251876,0.974325180033215,0.108759683955064,0.119899036547567,0.140676201826264,1.10242170800262
KIFC3,0.797132817922502,0.782636577409626,0.974325180033215,0.062350051715903,0.083264323131202,0.417307709282274,1.33543310454006
AAK1,0.168918145663935,0.782663529101884,0.974325180033215,0.077256863319098,0.088398244738335,0.194354618957638,1.1442121895788
TSEN34,0.070887973307389,0.782413919569189,0.974325180033215,0.330180832124634,0.302959386828861,-0.124131963986345,0.917555949203322
TSC22D2,0.076818083848602,0.782442465166707,0.974325180033215,0.1708834108104,0.186982654916684,0.129892099083743,1.0942118607648
C6orf222,1.27689081728828,0.782668362081925,0.974325180033215,0.038582173640551,0.05604601553513,0.538677387374349,1.45264017671166
SLC14A2,0.309459477433339,0.782972408955188,0.974446182916747,0.306195390980293,0.246716999550307,-0.311595441638779,0.805750206626024
KLF11,0.126581669790545,0.782877038665446,0.974446182916747,0.14563274246752,0.163495671767996,0.166917691940793,1.12265737084818
CCDC53,0.075271183373961,0.783069697086421,0.974446182916747,0.271708087035176,0.248620831929088,-0.128110321314272,0.915029194169332
CACNA1E,0.867110915665707,0.78306314178541,0.974446182916747,0.123848938321019,0.169835467019992,0.455556269411771,1.37131144862765
PDE9A,0.886629488197428,0.783636034067972,0.974467407369527,0.24988979281124,0.184958655757794,-0.434089155435166,0.740160907242446
SAC3D1,0.178769621842833,0.783678387108988,0.974467407369527,0.141728056153084,0.163191085432534,0.203436870947272,1.15143811226951
ZNF326,0.071246275261567,0.783756858625043,0.974467407369527,0.243582626703265,0.265456414247417,0.124063763777476,1.08980027779567
ALAD,0.096359548588835,0.78357209041837,0.974467407369527,0.111466245020659,0.100855898170998,-0.14431143247825,0.904811121540025
MDGA1,0.49764052712481,0.783830902618492,0.974467407369527,0.067383161041957,0.084558749877664,0.32756593900917,1.25489437672733
NET1,0.790026525078283,0.783581295829348,0.974467407369527,0.199683002638,0.15050355150547,-0.407914001952229,0.753712381710896
MCEMP1,1.89373725969527,0.783810115705583,0.974467407369527,0.288531662984563,0.185409845432267,-0.638011792088409,0.642597916340941
AGER,0.209101940837361,0.783847105381746,0.974467407369527,0.061911046005516,0.053133646578578,-0.220571105433238,0.8582256318823
NUCKS1,0.091054377214671,0.783379092459562,0.974467407369527,0.099310771589934,0.109310757372525,0.13841327389748,1.10069386857532
NOL3,1.12906997712724,0.783215302359617,0.974467407369527,0.110658694027892,0.15681362455417,0.502934109048263,1.41709267339306
MPP7,1.01995645619234,0.783964829622693,0.974519229529043,0.109804059305869,0.154067951755041,0.48863540293382,1.40311708628067
MATN4,0.486212391596385,0.784091906156988,0.974582666017647,0.22722988540084,0.176202593581937,-0.366917431473928,0.775437585030291
ZC3H7B,0.134361520286215,0.784178944805549,0.974596330161746,0.096499114554701,0.085912931973184,-0.167640396539129,0.890297619513223
SLC25A13,0.15408113722317,0.786294385465279,0.974618144268172,0.159867807390894,0.140674285843877,-0.184520812969582,0.879941297373984
SNRPB2,0.065312482829148,0.786316247318606,0.974618144268172,0.216938951747075,0.199918260777723,-0.117878858920093,0.921541563503101
AQP3,0.77004595971658,0.78626136793157,0.974618144268172,0.285488564453357,0.215383154648002,-0.406527538530561,0.754437064967591
MXRA8,0.452139933583653,0.785997252694477,0.974618144268172,0.269557345382273,0.21416145156179,-0.331893400701857,0.794493102230537
ZNF346,0.053902429237611,0.786394949339434,0.974618144268172,0.082513680428482,0.076274152016962,-0.113439096453512,0.924381891837588
PFN2,0.221041401172278,0.785774516237107,0.974618144268172,0.098619043932867,0.115222343567336,0.224482335213027,1.16835794560908
RRP9,0.128331623621105,0.786532824941099,0.974618144268172,0.182150185460307,0.162663096551564,-0.163241480721154,0.893016365262006
SOX4,2.02469902223887,0.785387527695031,0.974618144268172,0.120705253408398,0.076777102402262,-0.652740448869338,0.636070926776415
SHISA5,0.086253598020911,0.785440594554672,0.974618144268172,0.116318329199238,0.10577369207683,-0.13709760514313,0.909346728112416
HIST1H2AM,0.552944365816947,0.785139048826082,0.974618144268172,183.949553431844,237.137325807127,0.366412589345128,1.28914325358768
C12orf77,1.4416466621314,0.785253625067533,0.974618144268172,0.091475362887463,0.136812397078287,0.580743825157234,1.49562016219165
C11orf65,0.584068016932976,0.784447904793003,0.974618144268172,0.441731095113237,0.334694237972596,-0.400324678586852,0.757687746403267
CYBA,0.045035236689527,0.785510726240486,0.974618144268172,0.388942868634643,0.36352352898707,-0.097509509665911,0.934645055360429
MFI2,0.357926305377363,0.78452218189633,0.974618144268172,0.348157024425424,0.287893198841388,-0.274204424322676,0.82690619072388
SLFN5,0.186183933495354,0.784902922237798,0.974618144268172,0.268002997139081,0.307333894282241,0.197557748394012,1.14675543767426
PCGF1,0.055580781967918,0.785764345782544,0.974618144268172,0.249827393991675,0.230877437621275,-0.113804486173865,0.924147804339538
TMEM91,0.186736269315471,0.786630000336296,0.974618144268172,0.14969102856519,0.180301771029792,0.268425808914766,1.20449283272358
TICRR,0.845849567695492,0.784959257231153,0.974618144268172,0.198993463110562,0.148607660345689,-0.421212554306122,0.746796693834721
GRB10,2.11340695942602,0.786604481369375,0.974618144268172,0.112454318084363,0.180540851989943,0.682986261142517,1.6054594884876
FAT1,0.62705486181411,0.785625382254335,0.974618144268172,0.434533836588904,0.3357346477404,-0.372147091690883,0.772631771039791
HS6ST1,0.09094391647535,0.785118966522198,0.974618144268172,0.074352986661711,0.066886509288186,-0.152675439577795,0.89958066637598
CD1E,1.84966955876127,0.784274893838624,0.974618144268172,0.236251611209038,0.149459303159869,-0.660571467386392,0.632627656569186
RALB,0.249479792430827,0.785100263333908,0.974618144268172,0.084879731310347,0.072488090946608,-0.227676094833002,0.854009429902276
CAMSAP1,0.145531324998405,0.786424787126965,0.974618144268172,0.116711539544834,0.103488291018045,-0.173479664728403,0.886701447188861
PARN,0.026656345979856,0.784909186193717,0.974618144268172,0.213000590063388,0.201962979053137,-0.076766563953397,0.948180373552176
BABAM1,0.04788411314299,0.785536953981649,0.974618144268172,0.095604535487896,0.089188947893589,-0.100214115920842,0.932894526796597
HK3,1.42584163451902,0.786284226447569,0.974618144268172,0.296556884298256,0.202338713301314,-0.551536487056137,0.682293091189263
TLR7,0.508351359608189,0.786210675894407,0.974618144268172,0.162082633022461,0.202707879291627,0.322672651774964,1.25064527587935
INF2,0.170339063842354,0.784886410886901,0.974618144268172,0.192924463277183,0.169240881889691,-0.188957983620798,0.87723909666414
HYLS1,0.095136202769157,0.784428817874148,0.974618144268172,0.192325934578479,0.174049994860989,-0.144051547453299,0.904974127605072
STK38,0.034590397422612,0.78583224863004,0.974618144268172,0.100085307170317,0.10647053352698,0.089224011971263,1.06379783943508
ABT1,0.031122532498228,0.78460782504209,0.974618144268172,0.229999179404117,0.217122878604804,-0.083116960722818,0.944015883740657
PEX13,0.054693839774406,0.786908044852169,0.974868390799942,0.140644552602378,0.151880242704193,0.110880533739591,1.07988713315887
RAB24,0.09862092136559,0.787469472797528,0.975218165444344,0.09838467429215,0.108574639048108,0.142181651844356,1.10357268374645
PDE4DIP,0.171138996844512,0.78733608609564,0.975218165444344,0.174742813325478,0.198847899334795,0.18643219845178,1.1379460794443
TMEM241,0.133619786028831,0.787570472490467,0.975218165444344,0.07785422453218,0.06763852810722,-0.202930059689403,0.8687843018623
MOB2,0.061569166579552,0.787570849902384,0.975218165444344,0.137145901418145,0.126162755798872,-0.120425429467351,0.919916340877106
VAMP8,0.119036229691852,0.787446080654643,0.975218165444344,0.115440713585538,0.128630225903801,0.156077568322185,1.1142535584596
RRAGD,1.11244904019238,0.789850985361823,0.975234918936715,0.034793622676882,0.048277950839011,0.472541543370781,1.38755171565071
NEURL4,0.069158396532475,0.791717354979508,0.975234918936715,0.160284735515521,0.14777350473412,-0.117249416502169,0.921943716342287
P2RY6,0.449728097312975,0.791895903757423,0.975234918936715,0.221716626379522,0.279671401257857,0.335015772725579,1.26139119931913
HIST1H2BG,1.56991439614858,0.789402456469645,0.975234918936715,16.622610440914,24.5480390528446,0.562460820735749,1.47678604032152
FAM129A,0.578812376030127,0.788388110898754,0.975234918936715,0.200133773465453,0.158019592488657,-0.340861203042623,0.789569844971388
DNAJC18,0.089359152579448,0.791842036595041,0.975234918936715,0.245197214778775,0.223240964868112,-0.135340804419591,0.910454733629527
IFIT5,0.128379592617095,0.792758847181859,0.975234918936715,0.280088218257002,0.312693435282597,0.158867632909525,1.11641052675653
SPAG8,0.510875565051171,0.790885542731261,0.975234918936715,0.175209766864875,0.228203994750891,0.381240847937541,1.3024616083582
SLC4A2,0.060770527317641,0.792633494893218,0.975234918936715,0.144456454772108,0.156063227932617,0.11149597586708,1.08034790261757
ABCA7,0.134331519090869,0.792392123237651,0.975234918936715,0.192984297434921,0.216464272519492,0.165645463021611,1.12166780093852
CD47,0.036923943352663,0.788007407335038,0.975234918936715,0.123946586465038,0.131659356856722,0.087091515844687,1.06222656558484
SUPT7L,0.043882598999442,0.789629857760657,0.975234918936715,0.148671902559402,0.158956598611003,0.096500888098052,1.0691771335037
SVIL,0.613747962838616,0.790329329222279,0.975234918936715,0.174672041313623,0.136379272740158,-0.357024306698855,0.780773337933857
HOMEZ,0.115951621188015,0.788206422408879,0.975234918936715,0.11981709615672,0.107525546860961,-0.156154305749737,0.897414061181374
INTS5,0.085942456583469,0.791202282212634,0.975234918936715,0.234634042972595,0.214317545397583,-0.130662385637677,0.913411978425549
HLA-DPA1,0.299679041614761,0.792207634162362,0.975234918936715,0.430370907391793,0.364330680231102,-0.240332067239153,0.846550438176877
FCF1,0.073046690916747,0.788512538151388,0.975234918936715,0.123883634527376,0.134908690110412,0.122997667254498,1.08899525449909
PELI2,0.300596154956668,0.791021143432939,0.975234918936715,0.07209004797329,0.085868707291517,0.252332363668047,1.19113122692514
FBL,0.096953015032653,0.788183508094279,0.975234918936715,0.158485406279547,0.143875230071789,-0.139531764241506,0.90781374417536
FIZ1,0.144101637072524,0.790614960601127,0.975234918936715,0.103243142420863,0.117147624233427,0.182281737832995,1.13467704959893
SNX22,0.97232426872506,0.790799867900295,0.975234918936715,0.121309992784128,0.089329820023255,-0.441484635458263,0.736376435057728
TRAK1,0.169760986492597,0.791130429184677,0.975234918936715,0.069579988669435,0.079005047107609,0.183272376409678,1.1354564526153
ESRP2,0.382908622895498,0.78975518363194,0.975234918936715,0.287395354718732,0.232799053673232,-0.303951549439456,0.81003067673473
SYTL3,0.247517364972507,0.790917663897013,0.975234918936715,0.074545788090183,0.087205979043933,0.226300211774312,1.16983106997855
C19orf44,0.096781718718508,0.792082660186658,0.975234918936715,0.166646798767294,0.150206300159046,-0.149848278376243,0.901345247974398
ATP13A2,0.045182908028692,0.792065629277362,0.975234918936715,0.148355698016758,0.159296756758686,0.102656555626897,1.07374882723205
CBLB,0.240729986201576,0.791870795446196,0.975234918936715,0.294094610278964,0.253056200041348,-0.21682252318973,0.860458475595018
ZFYVE21,0.098515063393359,0.790549637321158,0.975234918936715,0.1216630763611,0.135181951220579,0.152011153828668,1.11111731894199
RMND5A,0.045574621390469,0.791929589527476,0.975234918936715,0.069031371813705,0.073743747488975,0.095268578494993,1.0682642623413
LLGL1,0.095756764549663,0.789310886222579,0.975234918936715,0.235948078242735,0.213807241879093,-0.14215870151085,0.906162251760895
RMDN1,0.043502611856945,0.789040066500663,0.975234918936715,0.145235970936752,0.155177709506631,0.095522523273885,1.06845231595008
DTX3,0.114832200111023,0.792755649400992,0.975234918936715,0.097911843281018,0.108723332929379,0.151106306028005,1.11042065276344
BLOC1S2,0.066882418940629,0.791724542276868,0.975234918936715,0.236413836481554,0.218367170685512,-0.114558496094391,0.923664934063829
PCSK7,0.042723179751418,0.791710347126783,0.975234918936715,0.090370524705637,0.096683128188872,0.09741185310626,1.06985246023299
VPS45,0.060412350591284,0.790886971221867,0.975234918936715,0.220980608984081,0.20446661325239,-0.112054489894978,0.925269480396442
SH2B2,0.159248959084775,0.790391707795899,0.975234918936715,0.347065362610205,0.394897254145119,0.186269946006454,1.13781810773389
MBD3,0.122513639245415,0.789083349531109,0.975234918936715,0.076610711041937,0.068695229762607,-0.157336190374601,0.896679182692912
DDHD2,0.159205864411899,0.789470967022139,0.975234918936715,0.055311463335348,0.062632512939254,0.17933325296125,1.13236043963473
SMIM11,0.09975582690753,0.792427912890195,0.975234918936715,0.077440172300305,0.068865001215584,-0.169311204299124,0.889267148690376
DNAJA1,0.041847933125879,0.787666673792068,0.975234918936715,0.23929344350969,0.224466232534681,-0.092282438295383,0.938037537687869
GGH,0.586548097739338,0.788606285385509,0.975234918936715,0.20715147190204,0.163121910278296,-0.344735495741654,0.787452335146502
GGT7,0.089773496036191,0.790201525226254,0.975234918936715,0.204290605732499,0.186001433822572,-0.135309120891645,0.910474728662389
B9D2,0.123841881983108,0.78851835107294,0.975234918936715,0.181785422300649,0.205574449700437,0.177424455093142,1.13086322928824
RHBDD1,0.072277099138205,0.790125835004956,0.975234918936715,0.142399392170695,0.130750780827283,-0.123123426107012,0.918197604878478
DTD2,0.096648764196185,0.790603361829304,0.975234918936715,0.066663898285789,0.059611004171916,-0.161327007676278,0.894202194962592
PYGO2,0.063738137181945,0.788353383323684,0.975234918936715,0.06197432178114,0.067390593955137,0.120876663041745,1.08739542472323
DYNC2LI1,0.255417712938736,0.791167457848632,0.975234918936715,0.265705819495042,0.311060215846959,0.227364061941024,1.17069402709399
TSPAN15,0.998539885568574,0.790810378405488,0.975234918936715,0.149978790128052,0.107688495125111,-0.477894362318678,0.718024828931921
POLR3H,0.057222762605884,0.790142591577564,0.975234918936715,0.03046238917164,0.033348597369013,0.130596986268611,1.09474661298267
ZNF335,0.042625697306861,0.792224383918666,0.975234918936715,0.217799560854939,0.232723072575595,0.095613203983539,1.06851947571463
CACNB1,0.277284580892343,0.792503725477865,0.975234918936715,0.083628382380614,0.099562499878824,0.2516097976176,1.19053480462758
CDK7,0.080265256101558,0.787903599777836,0.975234918936715,0.403990517951115,0.369439100412984,-0.128984866668439,0.914474681947086
RAB10,0.065343358824878,0.79256460839157,0.975234918936715,0.09206586428308,0.085131994078627,-0.1129649166504,0.924685764279225
EFEMP2,0.359455898756767,0.79157506389973,0.975234918936715,0.243767438158562,0.294347242038136,0.272013682761319,1.2074920434889
MYO10,0.551717578276596,0.79029042675688,0.975234918936715,0.417207555084249,0.525638756394641,0.333306368948543,1.25989750182855
HERC1,0.169328846060424,0.790502425622424,0.975234918936715,0.180264189722986,0.204557009548786,0.182390147364625,1.13476231670379
MID1,0.249718783557285,0.788236528453227,0.975234918936715,0.183409202951707,0.155643573415788,-0.236820022486929,0.848613760438019
PIDD1,0.170411078758825,0.788980449375226,0.975234918936715,0.198382469019696,0.22700566101939,0.194443734622461,1.14428287005972
KLHL32,1.01853935281136,0.792538278612082,0.975234918936715,0.134624526270416,0.18664376778823,0.471346068408658,1.38640241090486
PEG10,0.785024483059604,0.792668389164381,0.975234918936715,0.20656506757205,0.270685850549702,0.390023176909005,1.31041445550946
HIST1H1D,0.866633246610394,0.792016087758491,0.975234918936715,37.8711005697781,50.8344897595365,0.424710308963266,1.34230294326602
RNF2,0.123105167901905,0.790733170838145,0.975234918936715,0.302051636314576,0.336777562444132,0.157000820960206,1.11496685319523
UHRF1BP1,0.089638637010743,0.792194358975546,0.975234918936715,0.123701937779064,0.112719977461117,-0.134124871884945,0.911222406737389
MIER2,0.376089146444388,0.791192312388457,0.975234918936715,0.227108934598347,0.18753575064631,-0.276218815413532,0.825752412506252
C4orf32,0.269934032179106,0.791089307958551,0.975234918936715,0.059213952639256,0.069734648371932,0.235938492492533,1.17767257991998
RAB3A,0.221015735522454,0.788970641364305,0.975234918936715,0.316018527769155,0.269978439175124,-0.227164947881533,0.854312059109196
ZFP36,0.236735645507563,0.789706218515452,0.975234918936715,0.32986571528673,0.383384433745521,0.216912922931101,1.16224395558135
TMEM198,0.862191843022461,0.789397640197852,0.975234918936715,0.092940538926594,0.066490627692026,-0.483157013280938,0.715410395290926
SKA1,0.582628223252006,0.792855744646708,0.975260507092064,0.15945935459317,0.126120962304991,-0.338380652001833,0.790928588835471
FAAP100,0.119424052004299,0.79311823151889,0.975320293590408,0.129237889856466,0.143911756009959,0.155155349060335,1.11354151766011
OXER1,0.343978007621584,0.793360959790886,0.975320293590408,0.09847878821921,0.118416662267561,0.265987180459687,1.20245856401046
