,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,fold change
L3MBTL4,70.5116434121374,-0.304313679821553,2.29440341340564,-0.13263303133334,0.894483607970162,0.975869124564993,0.809827376731563
LACC1,37.1407822399609,-1.91087081577436,0.77833558024262,-2.45507318986844,0.014085590698554,NA,0.26593197968576
LACE1,39.6684151779543,0.314630233619578,0.682653048221184,0.460893325591122,0.64487514055164,NA,1.24369285082846
LACTB,912.154303917402,0.075849324636878,0.484503444869027,0.156550640537513,0.875599005888962,0.969327279873701,1.05398133951706
LACTB2,181.247853966449,0.166249734592593,0.562872102916186,0.295359698466613,0.767719116638224,0.944436218155422,1.12213770893091
LAD1,102.038962136837,0.131873318374811,2.5460890665056,0.051794463952434,0.958692466758395,0.992075937502515,1.09571554852434
LAG3,137.646121720058,0.30942424672504,1.24583369183531,0.248367216870825,0.803850296175849,0.95375167462017,1.23921305391782
LAGE3,182.509345853223,0.392632651033136,0.611991769078045,0.641565247886635,0.52115550328484,0.846848734132476,1.31278681202619
LAIR1,62.4688523072488,1.03351479388281,0.777476113893777,1.3293203166162,0.183742314227481,0.563578448635867,2.0470052378042
LAMA3,4.68964340565872,-0.967343771836967,1.51389007237174,-0.638978872700762,0.522836676144529,NA,0.511446850499628
LAMA5,165.82978841442,0.328696353179136,0.826816727813838,0.397544391788289,0.69096605788183,0.92069285293674,1.25587802624308
LAMB1,125.764027422268,2.34748286919854,0.935590793835246,2.50909145821707,0.012104214046254,0.137768935148972,5.08935514617554
LAMB2,13.5062105539678,0.402785294965056,1.55413727985237,0.259169701535837,0.795504307277022,NA,1.32205783895895
LAMB3,67.5803675687421,0.811294401435407,1.46028831911539,0.55557138327784,0.578503898802961,0.875224795254715,1.75478514857469
LAMC1,592.09838660132,0.390603545392752,0.53773640289511,0.726384792418345,0.467602911365848,0.821358270517615,1.31094171610267
LAMC2,64.1710390208159,0.51436509693025,1.07628130288464,0.477909534943749,0.63271459462546,0.896969054134966,1.4283654045388
LAMP1,2109.65124975044,0.771664466444429,0.462583269631535,1.66816337101661,0.095283300017127,0.41306082885751,1.70723832312462
LAMP2,878.698423209906,0.556875086009025,0.518983292441711,1.0730115865369,0.283265917570418,0.681530131121361,1.47107936872803
LAMP3,1872.85513619359,0.009302797025366,2.02059062985826,0.004603998894134,0.996326553341977,0.999238817671086,1.00646904197717
LAMTOR1,528.743559903435,1.21631545006423,0.389525538551261,3.1225563658496,0.001792877709886,0.044019416534146,2.32352545487338
LAMTOR2,356.387333141275,1.08968897906175,0.610940619494067,1.78362502719846,0.074484616058816,0.369474872397852,2.12828149352715
LAMTOR3,283.608788362948,-0.068144921672634,0.597554863236891,-0.114039606846307,0.909206396506352,0.978377397282013,0.953863728169102
LAMTOR4,435.238424756394,0.830346566641119,0.398908772030277,2.08154501695966,0.037384048106933,0.25445828652059,1.77811245221154
LAMTOR5,557.790561869765,0.819229033872932,0.41262175971875,1.98542373148554,0.047097347821858,0.29025020199467,1.76446282401529
LANCL1,353.965300206919,-0.191764531499552,0.416279855883463,-0.460662529760354,0.645040741996431,0.902303367986287,0.875534217761546
LANCL2,314.21513334787,0.492757862064444,0.662666683552333,0.74359836444913,0.457119493009101,0.813695309573028,1.40713218634065
LAP3,1704.06626095057,0.368338947193408,0.875405644748649,0.420763733250964,0.673927616726796,0.9139544532919,1.29086573119979
LAPTM4A,1057.18092619009,0.724165715493678,0.528360199766757,1.37059096391696,0.170502501375373,0.545505565164748,1.65194507001978
LAPTM4B,66.8774560272813,1.19621362524574,1.4159880081077,0.844790788055006,0.398227658818266,0.774054332957019,2.29137506330859
LAPTM5,10270.9151742106,0.366540781571223,0.90769069969211,0.4038168306622,0.686347418991333,0.918812746285684,1.28925780689317
LARGE,267.14625504329,-0.52045098186862,3.84123483256735,-0.135490540035733,NA,NA,0.697153871033178
LARP1,3081.70287808024,0.332120835325267,0.259933256226382,1.27771582654286,0.201349642787593,0.590981774561854,1.25886260722311
LARP1B,285.58011693992,-0.517725624476509,0.404352807611278,-1.28038093153101,0.200411196906898,0.589626323110966,0.698472090855432
LARP4,951.594740557032,-0.968394769846501,0.402603915508398,-2.40532874257727,0.016157923277656,0.161339767234549,0.511074399038998
LARP4B,1505.56511292994,0.099307633876479,0.376346570959061,0.263872827706146,0.791877914122191,0.952043122075041,1.07125922939382
LARP7,524.483369765156,-1.19045043924464,0.443210089124621,-2.68597324035624,0.007231888051872,0.102482490008469,0.438166034796411
LARS,2149.13253662987,-0.198041776395184,0.481860620436195,-0.410993901547527,0.681077006472566,0.916542594209859,0.871732996233108
LARS2,353.35393499294,0.788131004017976,0.276448729458834,2.85091201381462,0.004359403073305,0.077775371093289,1.72683591547844
LAS1L,861.699204709314,0.743781386133277,0.358381849964257,2.07538798688454,0.037950590664456,0.256850889609205,1.67455920717899
LASP1,3349.95325348962,1.10557194494198,0.502524030671738,2.20003796328732,0.027804201675151,0.21787000583143,2.15184169231439
LAT,33.1460337793278,-0.000367796532382,1.20261950920483,-0.000305829507643,0.999755983361418,NA,0.999745095364268
LAT2,1797.43613590212,0.695796905823251,0.441457020964979,1.5761373650878,0.114994149524592,0.453989153865846,1.61977890820475
LATS1,645.327371535312,-1.12144655894841,0.404487819635447,-2.77251008438064,0.005562579585606,0.089420015567565,0.45963273044133
LATS2,99.344913346883,-0.632190831632984,1.4785192906316,-0.427583756017769,0.668954194473505,0.913489329496664,0.645195896675787
LAX1,253.481605345426,-0.382506527852384,0.989551096335137,-0.386545504591951,0.699092708531544,0.924236411586831,0.767103671878865
LAYN,12.3334871940706,2.08013842582448,1.08918382156423,1.90981392180164,0.056157176137046,NA,4.2284778629915
LBH,2865.77684028911,0.780988475520854,1.00272597418624,0.778865308794524,0.436059061334688,0.798551063840047,1.71830778372165
LBHD1,28.2268969684749,0.184204950259455,0.866486426218853,0.212588385329108,0.83164803153801,NA,1.13619066135679
LBR,1573.84639244326,-0.195366461360776,0.399864424764509,-0.488581752367276,0.62513783440982,0.895322778334636,0.873351026396055
LCAT,40.5652124915634,-1.60067241241088,1.02633761447745,-1.55959636461911,0.118855296153464,NA,0.329723264202752
LCK,208.119397655031,-0.003668175072649,0.965032352104596,-0.003801090258424,0.996967176071772,0.999351664076374,0.997460644422582
LCLAT1,323.74899673642,0.153612871352832,0.781091472199892,0.196664381599497,0.844090185061693,0.961868426092115,1.11235159529895
LCMT1,275.691313771757,-0.134377335372907,0.315876515248302,-0.425410971965664,0.670537109030772,0.913769805837971,0.911062961911553
LCMT2,114.674961617248,-0.225324337473567,0.497872578503676,-0.452574307568345,0.65085530278823,0.904846819707182,0.855402697899918
LCN10,8.22812484467958,0.496604391424647,2.96328453222471,0.167585794082291,0.866909147814253,NA,1.41088890350237
LCOR,368.22734884923,-2.20907242739128,0.491552708754443,-4.49407029612124,6.98745451239805E-06,0.001242321222963,0.216273314838636
LCORL,94.1946627768606,-1.12449901285802,0.62455398579557,-1.80048328636573,0.071784360341129,0.361798789754509,0.458661267665218
LCP1,30323.5447393645,0.805694803123481,0.685497848396305,1.17534257037914,0.239857689618695,0.634988220035741,1.74798742133849
LCP2,244.419045918504,0.424131292832008,0.73296251168503,0.578653459174821,0.562823025326338,0.866387324419101,1.34176432693273
LCTL,4.68244027539624,-2.88807898127951,1.81288679620933,-1.59308291467419,0.11114159163047,NA,0.135083279830365
LDAH,351.286656417882,0.24803020099551,0.467907297123121,0.530084062634837,0.596053648484026,0.882984629657742,1.18758452639283
LDB1,844.827989442547,0.510885042520049,0.416004629976411,1.22807537634622,0.219418673578645,0.612850856430929,1.42492406817978
LDB3,7.48183483188411,-0.026723818205369,1.71962644049032,-0.015540478778489,0.987600990990673,NA,0.981646967093477
LDHA,4094.91332889879,0.932804424435236,0.517789200522111,1.80151386605716,0.071621923778617,0.3615603726628,1.9089832239106
LDHB,5627.31850380603,0.08297083611213,0.615512226833225,0.134799655465839,0.892770278250074,0.975134743069035,1.0591969229429
LDHC,2.7806612786071,-1.36916682472886,4.52519777066208,-0.30256507983043,0.762221330005099,NA,0.387114747676658
LDLR,295.711446217465,0.66420556523971,1.70571684953602,0.389399662329879,0.69698052178655,0.923330666649236,1.58469540420473
LDLRAD3,9.57148784184938,-0.881342730146192,1.81623519428042,-0.48525803977462,0.627493316021425,NA,0.542861949235208
LDLRAD4,185.384116930737,-0.701513601560869,1.4034853548297,-0.499836780730777,0.617190009831901,0.890734238735444,0.614926718585824
LDLRAP1,87.7849240129966,1.04619161761755,0.812701351632724,1.28730143676487,0.197989242971895,0.585675580472226,2.06507133389834
LDOC1,4.37586470896059,0.81765485315416,4.41784185899998,0.185080154349219,0.853166167222265,NA,1.76253859993174
LDOC1L,43.3264607327185,0.440933285614085,1.39690764270795,0.315649562027825,0.752268514360303,NA,1.35748220453034
LEF1,2120.33702540781,0.815192515717229,1.88196494619343,0.433160307988777,0.664898312333441,0.911880754991681,1.75953293129222
LEMD2,416.446058135036,0.448861281424835,0.32812398753184,1.36796241201744,0.171323842021996,0.546346510351799,1.36496246717275
LEMD3,514.194572708181,-0.331009445319827,0.367006019790179,-0.901918299620993,0.367100269587861,0.751994036549468,0.794980046200112
LENG1,80.419147277479,0.750175384253634,0.518132024080788,1.44784601103263,0.147660121556558,0.511830417477957,1.68199729361393
LENG8,938.533771972864,0.13971532789493,0.502310201667305,0.27814551134175,0.780900660568512,0.947603485486118,1.10168770977602
LENG9,45.6365886759216,0.23403354558732,0.744273113841249,0.314445787755862,0.753182484773983,0.940406560478182,1.17611859711708
LEO1,448.959391031573,-0.70688604803259,0.350304701497619,-2.01791767284458,0.043599836152109,0.278935566902072,0.612641053792066
LEPR,70.9088506928114,-2.56728094414791,0.715035431601026,-3.59042479671189,0.000330139475055,0.016211420317962,0.168721888775332
LEPROT,207.764939213098,0.011991412106323,0.588193277893347,0.020386856764619,0.983734768455255,0.997102818580706,1.00834645251873
LEPROTL1,330.705830364211,0.799333330032185,0.405648589554663,1.970506863859,0.048780309116391,0.2967109575628,1.74029674891625
LETM1,893.710146271676,0.635050845660059,0.331446087434592,1.91600042883409,0.055365041105466,0.316605816063532,1.55299248196838
LETM2,26.2536868950412,1.00147970165379,0.96594558017493,1.03678687724046,0.299835192655058,NA,2.00205235437856
LETMD1,596.507093889649,0.074251069579431,0.326809053562663,0.227200160980834,0.820268102523154,0.955087825722219,1.05281435812496
LFNG,683.776789286735,-0.014088137132459,0.842554587581167,-0.016720741112933,0.986659400458254,0.997808789538358,0.99028237174953
LGALS1,2471.91064659752,1.60288871906149,2.21007345400697,0.725264907442496,0.468289530003238,0.821793549273309,3.03750907515883
LGALS2,9.58784483958172,-0.670313588579965,2.59604841256867,-0.258205349844274,0.796248429311766,NA,0.628370087983029
LGALS3,337.739670593038,0.405282711070456,1.07357900600707,0.377506181475932,0.705797471484637,0.92681880073188,1.32434840478777
LGALS3BP,78.9837693247274,0.875067365118015,1.45346173237495,0.602057381784769,0.547135941949797,0.86142401882924,1.83409372547526
LGALS8,132.779464737548,-0.931183135996265,0.746655833113905,-1.24713836643155,0.212346767271921,0.603485390409509,0.524428088555857
LGALS9,1233.13268716027,0.013097337461042,0.933847845775053,0.014025130025515,0.988809932146284,0.997808789538358,1.00911971603444
LGALS9C,46.9762895751241,1.08888172146855,1.84181736180602,0.591199618403437,0.554386678402264,0.86417479295252,2.12709095029722
LGALSL,98.8218388812916,-0.282130526786361,0.602984319083016,-0.467890321286313,0.639863025284217,0.900418602173969,0.822375661505654
LGI3,5.34289389385544,0.451982454193148,1.71835349084009,0.263032290272344,0.79252569111093,NA,1.36791866741176
LGMN,106.467480170695,1.80622520007633,1.01929899925904,1.7720268551125,0.076390099451657,0.373787744215651,3.49726035017855
LGR4,67.2017830157761,0.061096787985473,1.52830493437742,0.039976830939411,NA,NA,1.04325858164692
LGR6,31.9024387629362,1.4148364365067,1.15100572005401,1.22921755457507,0.218990248853566,NA,2.66629504964634
LHFP,41.411846704262,-0.659334917945649,1.06538239449843,-0.618871610184677,0.536000942363774,NA,0.633170120982573
LHFPL2,216.770224805102,-0.244962945508859,0.997987961209426,-0.24545681414032,0.806102742793822,0.953805213580635,0.843837469155568
LHFPL4,5.20020794433403,-2.8292757051798,2.64219064163661,-1.0708067997044,0.284256308879756,NA,0.14070293176685
LHPP,96.3332284929092,0.602829941503238,0.854806107901584,0.705224185848522,0.480670732270745,0.829291716776965,1.51869266250372
LHX6,9.56890278084318,-0.46738310988031,1.22543667389662,-0.381401275019895,0.702905515062587,NA,0.723275350552782
LIAS,120.263848561759,0.151932628993368,0.446201825567937,0.340502033580844,0.733478491609168,0.935815763064609,1.11105684328528
LIF,11.9929441771224,0.527239663012766,1.54379981444004,0.341520745164751,0.732711590255337,NA,1.44116913848066
LIFR,2.01322168887844,-0.266600178636265,2.20926300536891,-0.120673807504303,0.90394940593985,NA,0.831276205447588
LIG1,1055.04360417752,0.561228471681299,0.811859498057391,0.69128768342823,0.489384770341612,0.833862483767796,1.47552510937997
LIG3,520.450724705075,0.955347103249926,0.487949731198072,1.95788017118945,0.050244075143479,0.300531846217837,1.93904609991096
LIG4,207.518069583978,-2.24963679411983,0.68094675911857,-3.30368969966434,0.000954213863952,0.030680257079812,0.210277035473021
LILRA1,50.7014196650855,-1.02926225041969,1.1845360672905,-0.868915923154644,0.384893119477422,0.764693738606644,0.48996063544299
LILRA2,23.1244482464961,0.265946253805265,0.874521597804073,0.304104843691747,0.761048016764851,NA,1.20242445291513
LILRA3,59.1060524263154,0.463102867831782,1.10974370627946,0.417306144843467,0.67645449447912,0.914553698886022,1.37850344027865
LILRA4,1110.9743037428,-0.035001741590321,1.77350828568753,-0.019735877115878,0.984254070547943,0.997114448913488,0.976030582532456
LILRA5,7.88737915887118,1.94539824153479,1.88466561036159,1.03222461896652,0.301966904570876,NA,3.85144077738503
LILRB1,883.354816496958,-0.955155188404361,0.451876395142407,-2.11375322692691,0.034536349763636,0.242601388802873,0.515786104377964
LILRB2,172.600318825311,-0.272626744953282,1.08578807293533,-0.251086516557749,0.801747220283778,0.95375167462017,0.827810960192488
LILRB3,42.2168183841803,-1.12536758682815,1.4561998458583,-0.772811225072508,0.439634109221327,NA,0.458385213940526
LILRB4,695.14974886233,0.51107952443619,0.860891892572228,0.593662838325906,0.552737643005826,0.863479862850489,1.42511616743484
LIMA1,769.632129063374,0.41135059200109,2.13198140691474,0.192942860883749,0.847003717513791,0.963094314147339,1.32993025773726
LIMCH1,54.2690305034447,0.043325389482289,2.30185026378979,0.018821984281009,NA,NA,1.03048634619004
LIMD1,604.708456563639,0.485790911611525,0.5385334416121,0.902062665147236,0.367023580172981,0.751994036549468,1.40035335433065
LIMD2,1392.28276263967,0.881797646933702,0.449254747743537,1.96280095282841,0.049669307062106,0.299254706997288,1.84266990054809
LIME1,31.6988702200319,-0.286354271882137,1.32238569887682,-0.216543684739903,0.828563977318202,NA,0.819971532166668
LIMK1,770.408087588829,-0.104749739148079,0.612498424524934,-0.171020422182024,0.864207707580749,0.967524054028135,0.929966247638858
LIMK2,517.877494142659,0.192878251504329,0.438340261429423,0.440019474540977,0.659923002560405,0.908482923390704,1.14304187046724
LIMS1,344.770719894316,-0.933716067530858,0.644623207433951,-1.44846796820688,0.147486218052601,0.511563363793617,0.523508160915063
LIMS2,25.889350590113,0.10558258763002,1.18140804810902,0.089370127280763,0.928787763427011,NA,1.0759287831999
LIN37,133.783450934551,0.685011054966003,0.525023306145024,1.30472504162851,0.191986491310558,0.578878566782011,1.60771430090125
LIN52,125.688932219992,0.141698027951508,0.449804579683231,0.315021310034898,0.752745473946595,0.940406560478182,1.10320280331037
LIN54,249.764554011376,-0.83166420315833,0.314663499773689,-2.64302724579265,0.008216842298214,0.111034897660346,0.561880717761477
LIN7B,14.1301396097685,-0.367616742856762,0.91357101223879,-0.402395367116436,0.687393079049091,NA,0.775061801577042
LIN7C,304.209369673163,-0.376563225819931,0.445490590960759,-0.845277618563892,0.397955854259624,0.774054332957019,0.770270337353093
LIN9,82.4594099526099,-1.00459943224864,0.690501426557495,-1.45488393450117,0.145701396160377,0.5090903677645,0.49840849652331
LINGO1,4.03160897681963,-0.842664814305501,1.42399850463268,-0.591759620227177,0.554011566416825,NA,0.557612646145001
LINS,181.416749565958,-0.426664903548239,0.531528376854366,-0.802713311513642,0.422140457188837,0.790708327538424,0.743979666170634
LIPA,720.082279644937,0.623084938864491,0.368798614409586,1.68949913182834,0.091123818095205,0.406157790864165,1.54016502322568
LIPE,216.984844847098,0.492585781132475,0.806219517699606,0.610982208093864,0.541211359067802,0.857555552352055,1.40696435726327
LIPT1,41.8360256690903,-0.222591450943465,0.600899119724582,-0.370430649067164,0.711061640799214,NA,0.857024616603987
LIPT2,19.5901828541309,-0.267314359635834,0.781464012684945,-0.342068675328245,0.732299210498676,NA,0.830864798509273
LITAF,4695.49914168656,0.197133709561359,0.452111992504976,0.436028490350627,0.662816058815815,0.91035684583227,1.14641843132991
LIX1L,594.053830616499,0.121212273889619,0.500754137011377,0.242059455790107,0.808734093667878,0.954104049770648,1.08764841245882
LLGL1,203.774147798015,0.161535299199601,0.533340551025994,0.302874587144843,0.761985438796134,0.94360924501066,1.11847677487168
LLGL2,187.55917026529,-0.065342225944389,0.7142565859104,-0.091482846967526,0.927108935215874,0.982539588458548,0.955718581879769
LLPH,200.805025969707,0.772808753783614,0.776574777651491,0.99515046847225,0.319663087812145,0.716912953788352,1.7085929726482
LMAN1,1415.4306849824,-0.937133071308912,0.467315671948403,-2.00535339934498,0.044925279852561,0.283172057359176,0.52226970609585
LMAN2,1388.9642439555,0.554971062721375,0.290842790376709,1.90814791043147,0.056372101868132,0.318719066371645,1.46913916529338
LMAN2L,116.723243872372,0.558301219995235,0.527751551534355,1.05788645883098,0.290107209368175,0.689661190594751,1.47253428019795
LMBR1,283.96344603452,-0.587695329532387,0.39703865102978,-1.48019677179567,0.138820741703952,0.498266442203674,0.665405026919122
LMBR1L,421.291670132593,-0.351196977788555,0.408197663384039,-0.860360088485228,0.389590579324906,0.768419614357194,0.783933412734512
LMBRD1,1020.13436147848,-0.019251482089713,0.574244604617886,-0.03352488109579,0.973256024735714,0.994659789301159,0.986744527408002
LMBRD2,162.12954538411,-1.48072675289139,0.494336159930843,-2.99538426057795,0.00274099300559,0.058605437418121,0.358308269919162
LMCD1,134.028922580124,1.47800599339365,2.47794759975974,0.596463780564591,0.550865443137762,0.861730043937592,2.78563453368647
LMF1,98.6575692438309,0.467940225097224,0.466769490360544,1.0025081646527,0.316098225236059,0.713105425209853,1.38313332073013
LMF2,365.654334640287,-0.277066564473623,0.44412207212864,-0.623852273645545,0.532724606154824,0.852852303067246,0.82526733064366
LMLN,42.560985214468,-2.03866644830871,0.81598207723625,-2.49842062121477,0.012474807732473,NA,0.24338860858222
LMNA,646.58834107663,1.52624713293748,1.04711392184948,1.45757505567467,0.14495770934941,0.508340595848617,2.88035599831088
LMNB1,1392.68780247879,0.622218173088461,1.08112825598581,0.575526695971052,0.564935141236666,0.867329184207606,1.53923997575975
LMNB2,2524.13375593849,0.779825630724848,0.554495094300274,1.40637065817313,0.159614088468996,0.530288626290158,1.71692334684699
LMNTD2,24.9576557913251,-0.231937036058167,0.813449920285768,-0.285127615448885,0.775546373722553,NA,0.851490868791371
LMO2,30.2796639305459,-0.4396446190233,1.26846797123542,-0.346594970462762,0.728895624958577,NA,0.737316210354384
LMO4,447.128261148881,0.27463529711585,0.481694726810272,0.570143872934739,0.568580120473728,0.869523684165072,1.20968825011325
LMO7,109.544414107097,-0.377218806033876,0.838201717031405,-0.450033444657979,0.652686325355409,0.90562140367978,0.769920395569066
LMTK2,259.917256188446,-0.249276710608083,0.48125261953546,-0.517974761048996,0.604475878885843,0.886515071672961,0.841318101006618
LMTK3,12.7508250227989,1.88873795406756,1.26453053024864,1.49362780011028,0.135272929078073,NA,3.7031114091971
LNPEP,1809.45219305727,-0.111737702356289,0.46742487243931,-0.239049543455343,0.811067166035643,0.954545151353521,0.925472673736955
LNX1,10.7309616717511,-1.90744369267725,1.24532347659286,-1.53168532395769,0.125600105708643,NA,0.26656445221495
LNX2,183.999368779022,-0.825171695153325,0.494465196276049,-1.66881653424329,0.095153744903252,0.412973660539703,0.564415027367028
LOC100129697,57.8230690217195,-0.661438875122308,1.48757624810433,-0.444641997991836,0.656578491714187,0.907592145651032,0.632247409062697
LOC100130357,12.401158219428,-1.09857484400668,0.98990826583912,-1.10977439215082,0.267096256763524,NA,0.466977568453366
LOC100289561,17.5383758793057,-0.991396663351917,0.958777854981237,-1.03402123672466,0.301126235306892,NA,0.502990597440212
LOC100505549,59.4407541533632,-0.770901772451706,0.72635614436191,-1.06132752980142,0.288541078804215,0.687620069655953,0.586051042437003
LOC100507462,8.05348621328831,-3.31219462048514,1.83802887234907,-1.80203623039503,0.071539705526686,NA,0.100676954079389
LOC101927322,7.67595431888486,1.12657600663945,1.4580511589414,0.772658764221544,0.439724356803732,NA,2.1833993183963
LOC388813,62.7085547108438,-0.657870767948974,1.24226702985575,-0.529572750574702,0.596408191491856,0.882984629657742,0.633813033437921
LOC391322,13.9192886827515,-0.00482407745272,1.86593101089746,-0.002585346095084,0.997937194564371,NA,0.996661788573695
LOC441155,75.4865203311261,-2.38837269556291,0.876893874087559,-2.72367360080842,0.006456027576435,0.095379020584812,0.190997717731662
LOC643802,4.62686364548588,0.262203601196217,1.82648053711939,0.143556745263625,0.885850499039478,NA,1.19930915506693
LOC728485,18.0641607826529,1.51128091925796,0.852916059595444,1.77189877275238,0.076411362187239,NA,2.85063024439619
LOC730183,7.79446553366477,1.35787826401051,1.20967599923235,1.12251401604414,0.261643951544644,NA,2.56307956408662
LOC81691,57.774508803157,0.62013828529789,1.38688559088342,0.447144515289738,0.654770719647762,0.90642981084813,1.53702250100712
LOH12CR1,166.307386689197,0.651604209504878,0.811328064348088,0.803132836318747,0.4218979603759,0.790647539850442,1.57091400799068
LONP1,1756.38075332969,0.132991924937839,0.484752758756077,0.274350011496808,0.783815654662418,0.948455353969781,1.09656545086737
LONP2,1025.05813129344,0.675349629218547,0.354828675726143,1.90331186687905,0.056999863310391,0.320534248101721,1.59698374605972
LONRF1,354.447413053335,-0.721559464297297,0.727916365551948,-0.991266989512139,0.321555227389461,0.718790904527739,0.606441561878977
LONRF3,50.3490684210908,-0.071330683789014,0.518633050335291,-0.137535939414003,0.890607187107404,0.97425310145665,0.951759728232678
LOX,113.801307679723,-0.084181814017544,0.980640673262898,-0.085843690061769,0.931590674995545,0.983795371745757,0.943319362643972
LOXHD1,4.87679187904619,-1.17426910290914,1.81918071975329,-0.645493375209246,0.518607510037953,NA,0.443108189838292
LOXL1,35.6021235708676,1.40279399253195,1.34473334156063,1.04317633033768,0.29686663381675,NA,2.64413161853019
LOXL2,38.3120647413303,1.35223335086852,0.962927877879474,1.40429349064684,0.16023147184222,NA,2.55307045446465
LOXL3,90.4754444345561,1.29944742144679,1.04180121433703,1.2473084150451,0.212284433091791,0.603485390409509,2.46134590568207
LOXL4,12.8403476483851,1.69880515937369,1.04298640147948,1.62878936577114,0.103357616674066,NA,3.24631986831598
LPAR1,74.2240552295296,-1.14658712069937,1.47407358219981,-0.777835743442525,0.436665853213045,0.798635523292888,0.451692504707079
LPAR2,167.270659803609,-0.305228886388467,0.673576549924563,-0.45314654499574,0.650443221207273,0.904811884134548,0.809313807143898
LPAR3,5.97058301960223,-0.829595523538229,1.90390767837317,-0.435733062564827,0.663030414571835,NA,0.562686976120044
LPAR5,213.96550473971,0.014189697495693,0.607408122472508,0.023361059838865,0.981362266269386,0.996699293305157,1.00988407679164
LPAR6,8.7625831634166,-1.66963804280616,1.84353776385707,-0.905670648868576,0.365110202354207,NA,0.314332196420036
LPCAT1,3686.19565008848,0.854045902609313,0.615716515757763,1.38707648853342,0.165418440487763,0.539679277212608,1.80756296429569
LPCAT2,16.1962188899214,-0.070438894770304,2.25921184739568,-0.031178525755123,0.975127165552335,NA,0.952348231855083
LPCAT3,330.744004102194,0.177461886799757,0.542184265767105,0.327309178824428,0.743434050757898,0.938195515162077,1.1308925706865
LPCAT4,205.917221410974,-0.298461457911721,0.346112802129427,-0.862324236709722,0.38850911917017,0.767491577946895,0.813119073688546
LPGAT1,480.315979824687,-2.02698935431932,0.703867582748486,-2.87978790897609,0.003979427727089,0.074366302598039,0.245366576522436
LPIN1,237.38822744823,0.018426950140768,1.24824854765793,0.014762244406647,0.988221860896281,0.997808789538358,1.01285450644171
LPIN2,2751.65362652363,-0.177116451919923,0.819451004594082,-0.216140380482734,0.828878324472149,0.958304190915501,0.88446903959517
LPIN3,25.8170405715691,1.58107235727984,1.6615624459854,0.951557590327079,0.341321398341247,NA,2.99192157052785
LPL,86.7620870918273,-0.695078077821914,1.40389883874808,-0.495105529428135,0.620525630881977,0.892919094140664,0.617675889396695
LPP,765.704347868821,-0.82205440192079,0.669803848634203,-1.22730617866267,0.219707534213505,0.612913910885571,0.565635901717895
LPPR2,20.3383939645467,-1.93101291449151,1.03115122916444,-1.87267673244811,0.061113038247189,NA,0.262244984359652
LPXN,2249.88116192688,0.796677348809593,0.599204755165861,1.32955778795359,0.183664013923613,0.563505894549329,1.73709583446977
LRBA,1654.94284674479,-0.329520423186756,0.445975681871866,-0.738875316707136,0.459982711964837,0.81598859896463,0.795800977816366
LRCH1,372.227099908153,-0.459004862477719,0.831662654099526,-0.551912317109756,0.581008429102412,0.876698700746864,0.727487889878808
LRCH3,1351.97441952599,0.63273787451479,0.588588158344442,1.07500952158897,0.282370465417074,0.680964508742017,1.55050467351647
LRCH4,618.363060824001,0.002218993489212,0.365022756514357,0.006079055208506,0.995149645578953,0.999147578174553,1.00153927254642
LRFN1,14.9844946536468,-0.854784508094213,1.0888111644356,-0.785062218329936,0.432417090156069,NA,0.55294791299864
LRFN3,17.3093126499211,0.334608517702257,1.55249397117323,0.215529672845938,0.829354380045575,NA,1.26103517438811
LRFN4,76.7946561636957,-0.124791086126646,1.23484003584926,-0.101058503533878,0.919504018728458,0.982033207718842,0.917136842398249
LRG1,63.7572374103511,0.056411929383056,2.00023292393285,0.028202680151939,0.977500499623684,0.99578448045692,1.03987630627089
LRIF1,243.808853241133,-0.419231283015463,0.660829754525536,-0.634401341865218,0.525818934096825,0.849175192273081,0.747822983697864
LRIG1,254.253965693825,0.669118117885044,0.980804315594072,0.682213676312955,0.495103848045861,0.836766414318646,1.59010068300754
LRIG2,329.711089109867,-0.019044662448879,0.483266408343356,-0.039408206571121,0.968564937095941,0.99262985801365,0.986885993741238
LRIG3,9.33377996425043,2.34850791523232,1.16677799179596,2.01281471860589,0.044134124906497,NA,5.09297245745403
LRMP,1068.53144148411,-0.895494797341785,0.834502181239015,-1.0730886239413,0.283231354649472,0.681530131121361,0.537562797103823
LRP1,679.857415117027,1.42119610847775,0.819725511647608,1.73374634348176,0.082963099782511,0.388517477273956,2.67807452534523
LRP10,1278.99297578114,0.051488797055412,0.415564871749361,0.123900744638653,0.901393863355845,0.976842154087949,1.03633382258732
LRP11,17.9264138246185,-1.06886153130208,1.98407807133182,-0.538719492315443,0.590080421776505,NA,0.476695023249536
LRP12,185.949065879208,-0.230048849801555,2.27292438829953,-0.101212715647644,0.919381602927143,0.982033207718842,0.852606021952136
LRP2,3.52227636762665,0.180270258128826,2.861388658881,0.063000968976834,NA,NA,1.13309612679483
LRP4,24.7432786530537,1.44941492995661,1.17416249492454,1.23442448231985,0.217044770827536,NA,2.73097277116273
LRP5,282.024589978641,0.371267749208172,1.61020781532977,0.230571324815076,0.81764784686324,0.955087825722219,1.29348896772415
LRP5L,55.2148953244314,-1.93748691991817,0.889603984603018,-2.17792068544158,0.029411942197087,0.22433132243814,0.261070812574241
